catalogNumber,recordedBy,occurrenceID,state,studySiteID
f231d922-08c1-48f0-9586-e0d98e312f76,Bulk Import,afe25e32-f3b9-410a-a8a9-363980165540,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
56658a1c-1c36-47c5-a5c6-8f8a27a15e45,Bulk Import,ad7ead99-131f-4cab-bf54-615081f4b9ee,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
05af5da2-0cf8-4ebb-8937-3b723d701842,Bulk Import,7e51253e-1d34-431f-aade-ce85d7bcc61d,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
b0fa2e94-3b8e-4193-b435-25c5fe036641,Bulk Import,dfe59101-c33b-4734-bc22-76752cbce4db,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
9b17e73c-a762-4ae0-9217-03c3f0b29048,Bulk Import,58d16c6b-beba-42f4-a9f4-682f6ac70019,approved,01e3798d-9b70-427b-ac69-d9ac41173103
1459f9f1-d48b-42bb-8976-5c3f5a4312a4,Bulk Import,19a3e0d8-e8d2-4ec7-8d99-ee0bba1296be,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
e3cdfcd1-d775-4da7-866d-d69f1a055743,Bulk Import,e0463919-4306-41cf-885f-69280cb2d00d,approved,01e3798d-9b70-427b-ac69-d9ac41173103
8a276a90-2ec4-41ee-926e-5e122fea56b6,Bulk Import,611ea8d6-617a-4804-b008-6f7b6416fa31,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
bbce38a3-363b-4de2-81a9-12cb18fe7102,Bulk Import,a18ea344-79bb-4618-b734-ec03d1f7dd34,approved,01e3798d-9b70-427b-ac69-d9ac41173103
b9ec679f-132b-4db2-aa94-a856c200b5de,Bulk Import,ed3050f5-fe20-41cd-bce3-4fce1e8bc844,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
905fd500-97bb-44e4-9a01-7688570e4961,Bulk Import,8c8c68f2-b4b3-400c-b73f-54246b3702a1,approved,01e3798d-9b70-427b-ac69-d9ac41173103
67ae5e0b-36fd-44c1-9c9b-6ae94338c971,Bulk Import,e2d033a5-402a-4807-b9b2-bef08ce4bbc3,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
c4a633f9-52f8-416d-bc0a-abbd91e7dc11,Bulk Import,c2016cbb-c153-4d08-9b74-1bfd63bbedaa,approved,01e3798d-9b70-427b-ac69-d9ac41173103
7f2ca18f-be71-4f80-9701-7ff8691aefa4,Bulk Import,da21b9c9-3770-4af2-94de-6afbb8eec8a0,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
2c118366-2806-4323-935b-b982672fb909,Bulk Import,25a3a291-eff2-4429-b696-15582db4ea28,approved,01e3798d-9b70-427b-ac69-d9ac41173103
e14017a9-8f87-4070-8460-642c725a5841,Bulk Import,b8a434d6-07e9-4d60-a37e-8bee17e75691,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
3d7db146-ef3a-4224-9db5-15ccdd8214ee,Bulk Import,ea6948a9-90a0-4617-a047-eca483c8d941,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
b1df10d2-15b3-4d41-8e28-097f98cf9ac3,Bulk Import,15a61051-6504-4493-9a80-e2bfdeca9411,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
5619007f-9c4c-4c9c-94b0-6424f15daf8b,Bulk Import,7cdceac0-04a7-40f0-a0fb-feb64008b94c,approved,01e3798d-9b70-427b-ac69-d9ac41173103
a47aad4d-94c9-46a5-8765-0fde2fd2eacf,Bulk Import,71882986-b011-4a37-a30e-5c9931afe71d,approved,01e3798d-9b70-427b-ac69-d9ac41173103
f4dbb90c-19af-4cc8-b40b-91cc74fe2561,Bulk Import,e18168a3-ab42-43f5-8726-1f372f83f16c,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
55c0357b-155f-43a0-884d-f6d4ec8d7fdc,Bulk Import,a4e924c7-8ad9-43e6-bd6b-0a8b52f265c2,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
20f15b7a-82a0-4f8d-9e5f-3bcc43d664fc,Bulk Import,cedf3b02-6cfa-4d83-831f-1abe86fddd80,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
bf2d84d1-007c-4679-8643-40604232db8c,Bulk Import,479e312d-66ee-4aa2-8ad5-ae51bc61382b,approved,0c47a64a-f272-4abb-8ff7-6cfa9a5777ea
3adec887-7877-4132-846b-c2ccbed25a0b,Bulk Import,60333553-8b97-4ab7-ae35-b7e1136513b3,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
e4edb32d-a180-444a-bd5d-188a5213b341,Bulk Import,200598c1-e288-427a-b9c8-3c934cbc95df,approved,d9ecd98d-ab29-4b68-bccc-d2705ddcc1d4
adb2bc97-380b-4c19-b231-742c4b180967,Bulk Import,a2ca788e-7aea-4fb1-8007-d7dc6630ace0,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
d377042b-8bd3-4d4d-9e82-3f39d552ac8c,Bulk Import,ba1b4171-23c4-4ff2-87b7-ff75411a14ca,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
5b2fba5c-e7b4-48fc-a97a-d1aa4f3edb78,Bulk Import,d0c25c14-d267-46f6-a33f-3542abaae98a,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
39c34371-cfea-4410-a6e0-0ebc562f949c,Bulk Import,04469805-a7d8-41c1-9b4f-622de1134998,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
cdaaccb5-a6e5-4c81-a6dc-8304a3cbee41,Bulk Import,ad23b134-ab3c-4e22-ab08-8aaf73fb78fe,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
cf972365-e174-4d4b-9b3a-8e79d32d69c9,Bulk Import,9d55eca9-a4b7-4fde-a34c-d9fe9b15c42b,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
0652a4ba-8b7c-4319-9c09-2e0301306d45,Bulk Import,2ac5d85d-2cbb-43f6-9dda-c55d366717fa,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
57f8be57-c71b-4c1e-a3ca-ceec318c4771,Bulk Import,bf89744e-6e06-4ef1-90ac-dd6d0799f66f,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
8e01023d-6630-4c51-9b29-84e783dc1e45,Bulk Import,2221024a-a03f-4bb4-9ba6-9d3a2a448de7,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
dc73a8cd-13dc-4320-84e8-2f03db96d631,Bulk Import,8b5a806f-b301-4437-92e5-beb8e7b72325,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
4bd9d7fb-84a9-49bd-a9f2-2e2bd39ff8e7,Bulk Import,08d8a9d7-dc13-4001-a2f4-845bd73bbdb2,approved,01e3798d-9b70-427b-ac69-d9ac41173103
b065bdad-9784-4105-a3c1-3d380ae50f74,Bulk Import,3fc5f8c7-8fa5-4f85-b6f6-97b0fef11fad,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
0e6092ee-0987-4286-9a10-6645c900608f,Bulk Import,d32ce777-1526-4637-8f5c-36493d872878,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
f0a29577-7e1d-489c-93c7-7a0349a604f0,Bulk Import,6dc1bce8-94dd-402f-b58c-8262a2585938,approved,01e3798d-9b70-427b-ac69-d9ac41173103
8e1920ef-1d39-4f01-9300-07c05b5c8ddb,Bulk Import,2e4baebf-5b76-47cc-93a9-94e6817ac392,approved,01e3798d-9b70-427b-ac69-d9ac41173103
59131324-f34b-4eba-9d09-61328e08aee3,Bulk Import,686f7e36-be00-4e08-a39f-2fb9077aaacb,approved,3a71f513-7b82-463a-8fce-b3fbad836703
97807a8e-78b5-4f93-9b14-7015fef8772e,Bulk Import,cd294510-a95a-442c-8bf4-2efbb0997ce4,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
efced1d8-b96c-433f-a910-81e0ca178ab1,Bulk Import,b0739223-ac54-404a-8aa4-ffde6f2a3cfa,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
0821bbb4-b92c-4b2f-a70b-23b637a8e5c9,Bulk Import,f04d05d9-6675-4c2d-978c-6d01326dd8f7,approved,01e3798d-9b70-427b-ac69-d9ac41173103
8ca284ce-a08f-4e72-a8b1-9cedaf6cedf1,Bulk Import,f514f25f-9fbf-4db7-9637-525543820ca7,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
03566075-b16a-4bd3-ad74-766c98899252,Bulk Import,ba8dd626-f956-4286-808b-e9307ed147bf,approved,3a71f513-7b82-463a-8fce-b3fbad836703
2cc9ccd1-6ae1-41ad-8be4-6fe04baff899,Bulk Import,bfc67b65-ce3c-4986-9f7e-a51d0f654a81,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
d8c95e6d-cd32-40e0-ba89-da34c5f08308,Bulk Import,8adf48f2-8e40-47da-888a-3e557d4d1a47,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
cc81a510-59ef-4d4d-b4da-bb35aafbbf0b,Bulk Import,64d90488-fa45-4bd4-a380-5ddb5c15923b,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
d4287477-5f24-416e-9664-c75dd6c698c8,Bulk Import,0ad5a8d5-1feb-419f-84fd-1934074b9d56,approved,01e3798d-9b70-427b-ac69-d9ac41173103
f4608155-f964-4ec6-92af-f453565188a0,Bulk Import,3359e625-cfdc-404b-b293-31ce39a13bd9,approved,7fafec33-315f-42e5-a5b8-aa0619c5c9d0
161d6ccc-3ea8-41b6-a25c-72c34d5f3e9d,Bulk Import,6388aa1e-5e2a-4f5e-8d8e-059257f87ebd,approved,12db39b2-42cd-45d2-9535-d86855bcece4
fccd5d5f-0884-4168-8942-b95dca9cddf0,Bulk Import,36a13cb8-b2eb-4ca4-b666-34e47d3ef7ba,approved,12db39b2-42cd-45d2-9535-d86855bcece4
0078f2f7-a6e6-4869-8d4f-29edbd06557e,Bulk Import,c35379da-cb04-452f-a746-e033c8a933d6,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
f091b735-d522-4318-81c4-6bdb5d8dd993,Bulk Import,94048d84-3a60-4a5b-b4d4-a2139bd4a616,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
63a42818-b67d-40f7-bc9f-829208a01102,Bulk Import,49188b29-5720-4b0f-86df-4dc9e5784467,approved,01e3798d-9b70-427b-ac69-d9ac41173103
3ba10042-8ab8-4089-92ed-f826c4a696b6,Bulk Import,389d0cd7-40b8-4179-acca-b5e5cd345b0e,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
e4d4e01f-9f16-4d64-b392-2b6f5cde8480,Bulk Import,e6b732f4-3814-4646-97f0-086e09be0b96,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
5248b3bb-320f-4c3a-97d4-19d4e074a23c,Bulk Import,119883f8-4446-4506-bc4e-b0e4aca6a966,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
85c9fc01-0fa0-44e3-b85f-87d9da1776cb,Bulk Import,49760d88-3939-46b9-9ee6-83dc6eae63b6,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
bfb9918e-9179-4043-916c-394fb104b595,Bulk Import,c2745ee4-60bf-435e-90a0-c9389f25b0e4,approved,27d5c7eb-34e7-4acc-80f5-a4677860128d
ad4fe23c-1d6d-4aa5-88a9-d5656a77cc58,Bulk Import,e3eb4a89-cd07-44a8-a3e7-c731773ada17,approved,5ddcda47-4f7f-465f-8054-d92d1ebe5402
85a0b758-83db-4197-8faa-b6dc98903f0e,Bulk Import,283f6c5f-7477-4673-bc9f-297ea193ac55,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
3c48973d-dbd3-40b7-9f24-4b9f8a9dc277,Bulk Import,0aae5245-fe43-41c1-9370-23366986af02,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
8e4a736d-b4fb-4ffa-8b7f-0bc6cc9ec37c,Bulk Import,af7823b9-ef32-485e-8931-b3991525943b,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
008778b1-b9d1-4f2b-a41d-a88370c2ebcf,Bulk Import,c5dfadc2-e0a4-45b9-9ea3-5cd5f40df2bd,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
72a78e5b-dcbb-4f55-9191-b2142aa9b73f,Bulk Import,7afa7e81-a325-499c-9b0a-9dc8946c8ed5,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
da50fcb1-e7e3-4b4a-b45d-a61cc39c848b,Bulk Import,a9727df2-c0e3-43b8-84bb-91605598b885,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
c37525a7-0160-4432-bf4a-2ad52ebf5444,Bulk Import,3d42457b-2fe5-48cf-aad0-1612eecacff9,approved,dc37cd5a-f383-43b0-b726-39a4b19eb709
37e3fd57-5fbd-420d-b803-ad04c3c3682e,Bulk Import,83d143ea-06d9-4917-bf22-896c7649d74a,approved,3a71f513-7b82-463a-8fce-b3fbad836703
0d59cd07-ebfb-4853-b7ca-48d3299ce8fe,Bulk Import,3546d1dc-913a-42fc-aa90-70cf331dccb9,approved,e6a673bc-6021-49e2-8d99-b812217a6c8a
ad7ce379-d299-4687-a9c2-fe3bd3dbdc74,Bulk Import,d1fee1ca-7d5b-4d83-aeda-9587ff511bc8,approved,27d5c7eb-34e7-4acc-80f5-a4677860128d
ca10cd2c-39a6-4356-9d04-22bc88a2708c,Bulk Import,45378a17-9f66-4a36-8ec4-9649129b30ce,approved,5ddcda47-4f7f-465f-8054-d92d1ebe5402
0ecc893e-736a-4c35-ba3c-d17dfeadaef6,Bulk Import,42317f9a-5078-4fed-9290-e4256b2a19dd,approved,27d5c7eb-34e7-4acc-80f5-a4677860128d
ade6dd29-5a41-4579-a488-a8547b0f7174,Bulk Import,ff45628f-ab2c-4ab7-abef-b326209c42bb,approved,27d5c7eb-34e7-4acc-80f5-a4677860128d
a7bdff8e-ed0d-4447-b933-209e71c6159e,Bulk Import,2ea1bed3-50a4-4dd4-8893-0c73aa3ae4a6,approved,27d5c7eb-34e7-4acc-80f5-a4677860128d
64fcf189-e41f-444b-adb5-4bcbc08a294a,Bulk Import,cafaac60-bd8b-4cce-b903-43c876477865,approved,01e3798d-9b70-427b-ac69-d9ac41173103
bfdaaeeb-3a7e-407f-b0bf-b95cfcf51cb8,Bulk Import,3f70647d-504e-4e6f-8905-b6a584b0be91,approved,01e3798d-9b70-427b-ac69-d9ac41173103
843ace55-cf9f-461d-bcf7-aa0e84c98935,Bulk Import,406f3f6a-d1f5-4492-a163-6bba0f1576c7,approved,01e3798d-9b70-427b-ac69-d9ac41173103
812b65b4-fc2a-445b-b081-33f6caeca185,Bulk Import,60e00001-6e57-4c71-baa7-9cc6ea3a9b9b,approved,01e3798d-9b70-427b-ac69-d9ac41173103
dfc0c852-4747-4d48-9086-2a8e88f849f8,Bulk Import,b6fb9bfc-0215-4cf7-af91-50866a9fe178,approved,12d0f552-1fa6-4986-9755-d9ab20661d0b
92b886f9-1781-4ec6-a332-4c556a00dacb,Bulk Import,c4d7e625-9382-4023-91a7-11f871363c9a,approved,12d0f552-1fa6-4986-9755-d9ab20661d0b
e931c523-eae6-4410-ace1-4e4c99382797,Bulk Import,NA,approved,9ff1b33e-6735-4ba4-8202-635e26e9646d
d1dd04e8-24e3-42c3-806a-9cd25abfee3d,Bulk Import,77fca78b-9bc1-4abf-88cd-34f578c6ed77,approved,dc9672a5-5467-46ae-aa62-93bc3c94ce29
d11f0329-1f5f-4921-831a-66967a28343d,Bulk Import,fd739038-79a6-4781-b506-2b61e31cc102,approved,d8bf8eb1-1ef2-45a1-9419-2c5269e310de
fd6bf8ca-2ae1-449e-b93a-a23c40416a54,Bulk Import,6e8ceb63-da13-479f-8b26-9dbeedb3cf77,approved,7a2c3336-896a-4e98-a46d-f0ccb653602c
7cd0f8ab-72c5-4cf6-8b4d-9ce807c78239,Bulk Import,e569dfe8-460d-492b-82e2-bc27182f335d,approved,e97acd6e-0bbf-4b41-b168-774d21e9cb6d
480d17ff-f597-4bb3-8a66-e8d07eef9b44,Bulk Import,8f8fd934-c9f4-4671-83c2-6140565bcd00,approved,ccfa2520-ae10-4311-a22e-5fb64e8a2d44
4c27376a-600e-4222-aa55-6bf9333c95ee,Bulk Import,3f923107-834a-441a-8a39-259dd814ae2a,approved,315aa4e3-4fa6-42c3-a02e-02584229958f
a60a36ff-8dde-4ba6-b8ad-090ed705b95d,Bulk Import,60195c86-8213-44a8-aa70-d1395fa6522f,approved,1d7f03ec-287a-4fab-98de-036d5dda1efd
ce212556-e755-4895-be61-17fefe9e5a38,Bulk Import,214026a1-9abc-4e6f-b807-e1df4e83081b,approved,266e43ca-bc68-44ae-b0ef-6762826cff8c
2eeef3db-04ad-4562-9607-321ed24add2a,Bulk Import,5645cf62-da57-4535-97f9-52c7ea7c7506,approved,cacb6ab5-be61-4bdc-9902-7bcf6e2c75f9
c4fbbcd6-be07-4596-8854-309a0be465f0,Bulk Import,8a2e67d1-be4a-4f4a-994f-467337e4562f,approved,cacb6ab5-be61-4bdc-9902-7bcf6e2c75f9
2b46da4f-f031-4f43-a75e-b05c9486fd2d,Bulk Import,0b02a6ce-252b-4eb7-8f13-e60634d983ab,approved,315aa4e3-4fa6-42c3-a02e-02584229958f
d40e38aa-b15f-4822-b81e-c28d9b8498f9,Bulk Import,6717e86d-fe6a-4158-8850-f8a65b755a2f,approved,e97acd6e-0bbf-4b41-b168-774d21e9cb6d
c4b9800b-6cc9-44e6-b4e3-b40dbaa92b74,Bulk Import,d2e36251-83ee-4c97-920f-2062f60e5d9a,approved,f87b34b8-515f-4c20-a13d-b9daf7335b01
405ea5fd-06f2-497c-9058-fd4694cebb85,Bulk Import,bf53b713-4ef9-46eb-b469-0bf83f8fd7f3,approved,3a71f513-7b82-463a-8fce-b3fbad836703
cea2ed03-9339-4f56-8c5f-1ee97ba9dbab,Bulk Import,9efb1f42-3a4a-46fd-a1cc-60bb5da5b3dc,approved,91ea0f9b-b094-4c0a-92d5-23013d3e3cc0
47a26b6f-7ab5-436e-bcae-c4918ddf96bc,Bulk Import,3201876e-1498-4f7e-86f2-07821b882459,approved,c1065624-2c52-418a-80b4-71fd3372f0e4
5165811d-6652-4709-9173-ae1eb40cd35a,Bulk Import,91cffa17-deee-43de-a99e-433284e8250e,approved,747421c9-d9a4-4147-a544-e9c8407a4371
c78daa5a-36b6-4dcf-91cb-15ad85ba7cb0,Bulk Import,9761f74f-6675-4166-9ff7-4c77c7d2e114,approved,7af3e1cb-7c71-4586-89b3-3831a32786ce
df38e8b4-1eaf-48f5-a4be-c4ece07311e7,Bulk Import,370de52d-77da-497f-8375-7c80436d936c,approved,b6b0cdfd-5b5b-4556-8390-6a837f83bf04
a594c5aa-4965-41b6-ae0c-e1cdf83573bd,Bulk Import,cd9f8c49-dc03-406a-9d9c-6212f16e7c6a,approved,b6b0cdfd-5b5b-4556-8390-6a837f83bf04
dc31bcfd-84c8-4c99-b304-4be91b4d87f3,Bulk Import,f1802126-f098-401c-b60d-c797f71159f1,approved,b6b0cdfd-5b5b-4556-8390-6a837f83bf04
65875bb0-ca75-46bf-b449-4caa21de0465,Bulk Import,b99dfc10-e0c4-4672-b2ec-74d9e6e04306,approved,b6b0cdfd-5b5b-4556-8390-6a837f83bf04
788b7db1-86fb-4d41-9b1c-fa1dd7ab1aec,Bulk Import,cedeb238-fe23-449e-aa75-5665e7dfcedf,approved,b6b0cdfd-5b5b-4556-8390-6a837f83bf04
9d9b69c7-6af4-4ea6-8c26-fb6c3b297c50,Bulk Import,e73a7f55-13b4-4491-9105-4fa9e82e3358,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
85cf78b0-585e-4659-a15f-5eee7c07b3f2,Bulk Import,1b05b8f9-e103-4f3a-bd80-5d20b44b03b8,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
c1dd1df5-c629-426f-bcb4-c70a43468e49,Bulk Import,b15e8d7f-1123-4946-b599-4c81d8bd0f02,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
6a46228d-2b7f-40a1-a649-d4a49eb40bf5,Bulk Import,c72dc1b0-86f7-44c5-9504-c7ce13d0335b,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
24a4b7f4-6e75-4adf-b30e-24a41672819d,Bulk Import,0bf11855-37ca-4bb4-b5a6-d3f87929cb9a,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
5532cea8-fa9c-4319-8d26-50274ff7cd64,Bulk Import,25e6d54b-f9ee-408e-b567-c5a0b01de5c1,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
63ce133b-1015-48bc-b9fc-4b099328b2fa,Bulk Import,c56f39a6-f102-4f84-9432-029f3460a4a9,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
f8797d37-a863-4ece-a6a0-4228149f4a4b,Bulk Import,f5f3569a-305c-4854-a6ab-c9633f5d7fec,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
7205d0cd-9357-4c0b-a1a0-10e1185edd25,Bulk Import,5d9e3fe7-506c-4721-9478-295586bd1d8a,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
bfa1f4b8-1dbe-4b20-a1a8-7c3c2e98b205,Bulk Import,f34ffe71-164f-41a4-834d-998d4bf8c757,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
4f80bf33-d998-4265-ae7f-cc3d1f0df332,Bulk Import,a880bc83-4d39-429e-9845-e650397b5c25,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
459a88e9-f27b-44df-8016-791d305a92e8,Bulk Import,5274454a-f979-4677-8fe8-5d0fda9506f7,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
23ec4bdf-363d-4e5b-9f18-842f28d59117,Bulk Import,1c30128b-edda-4f37-bc6a-7dd710f8835a,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
410e2ed5-1325-4e73-b6c4-5961818d834b,Bulk Import,504a3b05-289f-4dc6-8ff9-bcb1914bd4cc,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
e622f270-1351-44c2-84f0-570fc927a45e,Bulk Import,a0cd3390-d08f-4ff8-8e2d-f538be256a02,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
6e1d529e-f8af-48c5-a7b8-0b355971be8b,Bulk Import,2869c08a-74dc-4b2c-a88b-9e4dda896b7e,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
a36a00f0-b21e-4845-88fe-82b348c59f67,Bulk Import,2962cbf1-5d17-4318-a22e-0766e7104cc9,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
d4136c91-ac62-4970-8349-42efa40294e4,Bulk Import,f418f338-4cc3-46d7-a358-6712432a0a22,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
182098a2-5cac-4c32-8bf9-e212b09d86a7,Bulk Import,33910ffb-1026-47a1-9856-4fe18ab75e57,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
b372668e-a943-48f5-9718-8379e5df4f27,Bulk Import,7926b01a-5558-4272-98fe-19a93e9c27b7,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
cd701f17-1a93-4b01-ade4-3ba3f8fba2a9,Bulk Import,71c715c5-09b3-431f-a84e-a54b4070b1fa,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
674b92ab-2ab9-488c-984a-d63495950e44,Bulk Import,d9c01d5d-9c1b-4ae7-bc2f-5a66d7bb2654,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
e31e3af6-2d15-47fc-8653-ce513a7628af,Bulk Import,e2a81f86-21f9-4d4a-adb6-98b68d43e2ba,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
3dfe3298-3609-41d7-aa7e-4c3ba62f6d3c,Bulk Import,4ecde94c-c65a-4f24-9954-a5b57b94e39e,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
52a139df-e51f-4fc9-9091-a8fe7237ab11,Bulk Import,03f9bbaa-686a-4233-a72e-15951b4b7bfb,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
ef14fa6f-e8f7-4d14-9952-48c445ce13de,Bulk Import,52e11948-5b4b-49ce-9523-dadca1dd1976,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
b76c9ecf-43d1-42c0-94ec-eb810f4a421d,Bulk Import,19e47727-2250-4cd0-9da9-f7f167ac069f,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
386c0c55-4efa-4e90-a6a7-a35aa379f42c,Bulk Import,e6c30a7e-6d9a-45b7-ad7a-28e204331e1c,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
ceb3616b-c245-4397-a92c-a18783e4a9e6,Bulk Import,4b5d615e-76ef-4f49-adf5-2a17d3750360,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
dab16c79-b63e-40ad-88a3-b3500cae466d,Bulk Import,9167942a-d47d-4478-b392-e0af556b7d05,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
816028ae-435b-44ea-bdf4-5a5dfb9517e6,Bulk Import,19e0b77e-7e43-415a-b236-3f8537779ce8,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
c1bc7c6d-b6fc-4ba4-ba45-0db46dd9af92,Bulk Import,d2335399-cbf3-4274-a283-3861ed8c6850,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
c2e2562f-4d7f-4db1-bc84-3df0cf76c2c1,Bulk Import,ec35934b-005f-4eba-a146-88dfde3c8674,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
32d78088-da9a-452d-820d-2a47a65509bb,Bulk Import,72980920-3afb-43a3-9f64-5d41c3c070c2,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
445537ee-e08c-4499-a6c0-c4db462c3d1d,Bulk Import,d63d3f77-9ffb-40db-973f-320f874e5dfa,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
6d88c94b-1968-41ea-a8b5-4334eea97142,Bulk Import,cbd304a8-7ca5-4290-8bb9-cabe4af85d68,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
466bd7c8-d660-40ea-86e5-60d265db6774,Bulk Import,a3c77b1a-2577-4eac-9282-ac45e2e7522f,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
dbc18d4d-4760-4a6a-90ab-6059efb7a945,Bulk Import,3ebf2db9-5534-44a8-bdfa-f282b22bb80b,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
1505e5e4-5eb4-446a-b10f-d4f545737e1a,Bulk Import,922336bf-ebcf-48b9-a5fe-d9a886770cbf,approved,aab484d1-9ca9-4854-87c1-d637bcd3fdee
283ed61a-2708-4217-8487-85173ddb5cd4,Bulk Import,7a9ac913-8216-493a-92eb-1d5c2e60bb93,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
410b1054-5d82-487e-b483-6fcae32c942d,Bulk Import,2b0381f4-fa95-4213-9ddb-12e3e9b34bbf,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
9de63516-029d-4583-b9af-ab4e0cd48d59,Bulk Import,0f56ce22-a9b4-43d2-a4e4-0172b5c3910d,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
b6f729d1-f492-47f9-b2ad-f5331d669730,Bulk Import,0c206549-94b7-4575-8bcc-bd443bcecf71,approved,3a71f513-7b82-463a-8fce-b3fbad836703
84646716-9861-4a69-abff-e966905ca7e4,Bulk Import,c706a67f-8504-4b3c-953a-7c6303197633,approved,cbaf07e4-447c-447d-8ca8-dfbcb769bc41
